file,paragraphIndex,ignored,ignoreReason,brokenPre,chars,words,sentences,avgSentence,inlineMath,blockMath,hasMath,commas,semicolons,lines,densityScore,recommendSplit,splitAfterSentence,snippet
zeta-zero-cafe/notebook/Chapter 5 Chords.html,48,false,,false,211,35,1,35,2,0,true,0,0,1,1,false,,One way of looking at it is to assume that both triangles $\triangle ABC$ and $\triangle DBC$ are conjoined along their chords and model a spherical triangle a…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,49,false,,false,185,26,1,26,1,0,true,1,0,1,0,false,,"Together they can be envisioned to form $\triangle A^{\prime}B^{\prime}C^{\prime}$, but will encompass in fact the entire surface area because of the scale inv…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,50,false,,false,333,27,2,13.5,4,0,true,0,0,1,1,false,,This in turn will clarify again the surface area vs volume equilibrium as shown in figure 4.9: Projection plane regression. The associated surface area ratio i…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,51,true,no-math,false,80,15,1,15,0,0,false,1,0,1,0,false,,"And the surface area of the final state confronts us with a beautiful factor 10,"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,52,true,"followed-by-structural(figure), no-math",false,237,2,1,2,0,0,false,0,0,1,0,false,,\begin{equation}\begin{split}SA_{c=1}&=\left(\sqrt{2}^{\thinspace-1}\times1\right)^{2}\times4\pi=2\pi\\\\&\rightarrow\left(SA_{\propto\hbar}\right)^{-1}\times …
zeta-zero-cafe/notebook/Chapter 5 Chords.html,53,true,no-math,false,111,17,1,17,0,0,false,0,0,1,0,false,,The ordening of triangular numbers in the triangular plane raises the question what a number precisely entails.
zeta-zero-cafe/notebook/Chapter 5 Chords.html,54,false,,false,359,55,3,18.3,1,0,true,0,0,1,0,false,,In the limit $\underset{n\rightarrow\infty}{lim}T_{n}\rightarrow a=\sqrt{2A}$ consists of all natural numbers counting of all triangular numbers. This is also …
zeta-zero-cafe/notebook/Chapter 5 Chords.html,55,false,,false,263,41,1,41,3,0,true,0,0,1,1,false,,We identified chords $\overline{BC}$ and $\overline{BE}$ as two expressions of one and the same chord (Figure 5.6: Root 2 equilibrium) and the process in which…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,56,false,,false,265,21,1,21,8,0,true,1,0,1,1,false,,"The moment that the chords $\overline{BC}$ and $\overline{BE}$ merge into 1, numerically a equilateral triangle $\triangle ADE$ is realized where $\overline{AE…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,57,true,followed-by-structural(figure),false,257,35,2,17.5,2,0,true,2,0,1,0,false,,"In numerical sense this configuration resembles a $90^{\circ}$ right angled polar triangle on a spherical surface (fig. 5.7), three angles that is, total $3\ti…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,58,false,,false,328,55,2,27.5,1,0,true,1,0,1,0,false,,Such a triangle fits 8 times on the surface of a sphere and this must mean that the Surface area is a scale invariant model of volume. This clearly is the poin…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,59,false,,false,255,42,1,42,1,0,true,1,0,1,1,false,,"This configuration can only be depicted as a square surface area $A=\pi^{2}$ because the moment this configuration is reached, the only measure in this new sta…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,60,false,,false,273,35,1,35,3,0,true,2,0,1,1,false,,And already established was that “The hypotenuse from $x=\sqrt{2}^{\thinspace-1}$ to $y=\sqrt{2}^{\thinspace-1}$ is off course $c=a\sqrt{2}=1$ and longer lines…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,61,false,,false,539,84,3,28,3,0,true,4,0,1,0,false,,"The root of curvature, or at least the sense there is such a thing as curvature, is illustrated in figure 5.6: Root 2 equilibrium. At any given moment the univ…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,62,false,,false,235,36,1,36,1,0,true,2,0,1,1,false,,"Conjoining both chords leaves us with two possible configurations to represent those chords, 1) as hypotenuse $c=\pi\sqrt{2}$ dividing the cartesian area in tw…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,63,true,no-math,false,112,20,1,20,0,0,false,0,0,1,0,false,,The scale invariant ratios “square root of two” and the “circumference of a circle” are one and the same entity.
zeta-zero-cafe/notebook/Chapter 5 Chords.html,64,false,,false,90,9,1,9,2,0,true,0,0,1,0,false,,The projection plane measures $A_{\square}=\pi^{2}$ with a hypotenuse $c_{h}=\pi\sqrt{2}$.
zeta-zero-cafe/notebook/Chapter 5 Chords.html,65,false,,false,402,17,1,17,8,0,true,1,0,1,1,false,,"The unit surface area is $SA=\pi^{2}$ with an associated circumference of $c_{sa}=2\pi\sqrt{\frac{\pi^{2}}{4\pi}}=\sqrt{\pi^{3}}$, and yields a ratio $\Delta_{…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,66,false,,false,327,33,1,33,4,0,true,1,0,1,2,true,,Because a surface area is defined by $SA=4\pi r^{2}$ and this area is subdivided in 8 polar triangles the relative radius for a surface area $SA=8\pi^{2}$ is $…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,67,false,,false,326,37,1,37,1,0,true,2,0,1,1,false,,In table 5.1: Hexagonal equilibrium the schema is based on a root 2 power series $r_{x}\left\{\dots\times\sqrt{2}^{\thinspace-1}\times\sqrt{2}^{\thinspace-1}\t…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,68,false,,false,208,29,1,29,2,0,true,1,0,1,1,false,,"In table 4.1: Discrete triangular - Continues projection plane the cycle starts with $a=\sqrt{2}^{\thinspace-1}$ and ends with $a=\frac{1}{2}$, in what seems a…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,69,true,no-math,false,254,41,2,20.5,0,0,false,0,0,1,0,false,,A perpetual reducing radius produces a surface area that has a unique radial length for each separate surface coordinate it intersects. For regular spherical s…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,70,true,no-math,false,182,30,1,30,0,0,false,1,0,1,1,false,,"It is in the continuous regression of surface area that lays a clue hinting at a 2 dimensional surface structure that wraps around a singularity, the surface a…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,71,true,"followed-by-structural(figure), no-math",false,243,43,3,14.3,0,0,false,1,0,1,0,false,,Figure 5.8 is a model of one hemisphere of such a surface. A Cartesian flat version will be presented. The 2D surface itself stands model for a 3D space spiral…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,72,true,no-math,false,269,45,2,22.5,0,0,false,2,0,1,0,false,,This is a M-brane mono surface with a bulk (void) separating the surface layers wrapping over and over. The shape of the surface area of this (two hemisphere) …
zeta-zero-cafe/notebook/Chapter 5 Chords.html,73,false,,false,339,55,1,55,1,0,true,4,0,1,2,true,,"With the singularity as center of this structure, any perfect sphere with fixed radius will cut as a ghost through this surface and only have two (2) coordinat…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,74,false,,false,318,46,3,15.3,5,0,true,0,0,1,1,false,,Taking another look at figure 5.6: Root 2 equilibrium it becomes clear what is represented. As $\overline{CE}$ shortens $\overline{BE}$ approaches the point at…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,75,false,,false,221,39,1,39,2,0,true,2,0,1,1,false,,"There is one aspect to take note of and that is the angle. $\overline{BC}$ and $\overline{BE}$ are at that point orthogonal to the surface of the sphere, howev…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,76,true,no-math,false,185,32,1,32,0,0,false,1,0,1,1,false,,"A better way to look at it is that because the sphere only intersects the spiral at one point, a continuous decreasing radius will visit each coordinate at the…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,77,true,no-math,false,320,53,2,26.5,0,0,false,3,0,1,0,false,,"At certain radial distances it must be the case that the shared coordinate is at the point of equilibrium, see figure 4.9: Projection plane regression and tabl…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,78,true,no-math,false,143,25,1,25,0,0,false,3,0,1,1,false,,"This is what we see expressed in figure 5.6: Root 2 equilibrium, only from that perspective it is the spheres surface being painted, after all,"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,79,false,,false,225,34,2,17,1,0,true,2,0,1,0,false,,"we are dealing with an infinite set of orthogonal unity chords, see figure 5.2: Planck base - Unity chord for $h_{init}=h_{lim}=\frac{\sqrt{5}}{2}$. The questi…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,1,true,followed-by-structural(figure),false,275,45,3,15,1,0,true,1,0,1,0,false,,Figure 6.1 shows 4 ways in which $\frac{\pi^{2}}{6}$ can be represented as a function of affected area. Configurations A and B are those of the projection and …
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,2,false,,false,222,24,1,24,1,0,true,4,0,1,1,false,,"The hypotenuse $c_{D}=\sqrt{\left(\frac{1}{3}\right)^{2}+1^{2}}=\sqrt{T_{h}}\approx\hbar$, see table 4.3: The base of Planck's constant, section 4 - Equilibriu…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,3,false,,false,141,9,1,9,1,0,true,0,0,1,0,false,,The x-coordinate for the intersection with the arc $x_{D}=\cos\left(\tan^{-1}\left(\frac{1}{3}\right)\right)=\sqrt{\left(T_{H}\right)^{-1}}$.
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,4,true,no-math,false,181,30,1,30,0,0,false,1,0,1,1,false,,"The affected area in all those configurations is delimited by exact the value found in the fractal argument for zeta, only here the relation between angle and …"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,5,true,followed-by-structural(figure),false,118,14,1,14,1,0,true,1,0,1,0,false,,"In figure 6.2 the radius contracts according to table 5.1: Hexagonal equilibrium, column $\left(\sqrt{2}\right)^{-n}$."
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,6,false,,false,334,42,2,21,4,0,true,2,0,1,1,false,,"Starting with the hypotenuse $\sqrt{2}$, depicted in the shaded square, representing the initial state of the mathematical universe operated on. One iteration …"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,7,true,followed-by-structural(figure),false,279,38,3,12.7,2,0,true,2,0,1,0,false,,"This is the starting point for $n=0\rightarrow\sqrt{\frac{1}{2^{n}}}\rightarrow a=1$. The radii stand in specific relation to each other, they are grouped in s…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,8,false,,false,156,15,1,15,2,0,true,0,0,1,0,false,,Line $\overline{AG}=\sqrt{2}$ is the longest line in our universe and the next iteration gives $\overline{AG}\times\sqrt{2}^{\thinspace-1}=\overline{AD}=1$.
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,9,false,,false,245,35,2,17.5,2,0,true,0,0,1,0,false,,The triangular shapes are not just for illustrative purposes. Line $\overline{GF}>\overline{AG}$ and cannot exist in the universe therefor the first shape $\tr…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,10,false,,false,204,31,1,31,1,0,true,2,0,1,1,false,,"The absolute size of the area $A=\angle AFG=\frac{1}{2}$, and as such does not violate the bounds, therefore the set of points exist in some continuous relatio…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,11,false,,false,214,31,1,31,2,0,true,1,0,1,1,false,,"In table 5.1: Hexagonal equilibrium we find the family of chords that represent sets of points that would appear to express spherical attributes, see column $c…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,12,false,,false,101,15,1,15,3,0,true,0,0,1,0,false,,In figure 6.3 triangle $\triangle BCD$ consists of two triangles $\triangle ACD$ and $\triangle ABC$.
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,13,false,,false,175,18,1,18,2,0,true,1,0,1,0,false,,"Line $\overline{CD}=c_{\hbar}=\frac{\sqrt{5}}{2}$ (see Figure 5.6: Root 2 equilibrium), one would erroneously expect to fit the universe because $\overline{CD}…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,14,true,no-math,false,260,42,1,42,0,0,false,1,0,1,1,false,,"This would be mistaken because of the fractal argument (section 4. - The fractal argument for zeta) in relation to a continuously collapsing surface, each iter…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,15,false,,false,258,26,2,13,3,0,true,3,0,1,0,false,,"Area $\triangle ABC=\frac{\triangle ACD}{4}$, represents the same evolution as depicted in the projection plane, triangular plane model. Therefor $\overline{CD…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,16,false,,false,390,28,1,28,2,0,true,2,0,1,0,false,,"The relative proportion in this diagram is recognizable in the triangular projection, see table 4.1: Discrete triangular - Continues projection plane, as $\ove…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,17,false,,false,378,28,1,28,4,0,true,2,0,1,1,false,,Taking a close look at $\overline{BC}=\sqrt{\frac{1}{16}}\times\sqrt{5}=\sqrt{\left(3.2\right)}^{-1}$ we have to notice that $\left(3.2\right)^{-1}=\frac{\pi\l…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,18,false,,false,526,23,1,23,3,0,true,3,0,1,1,false,,"The range of $P_{s}\thinspace increment=\left[0.5,\sqrt{2}^{\thinspace-1}\right]$ processes one cycle from $\left(\overline{AC}\rightarrow\overline{AB}\right)\…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,19,true,no-math,false,316,54,1,54,0,0,false,1,0,1,1,false,,"This brings us back to the root of curvature (Figure 5.6: Root 2 equilibrium) where chords are observable, but must be so in either a Cartesian or Spherical id…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,20,true,no-math,false,311,52,2,26,0,0,false,2,0,1,0,false,,"In short, the universe is a complete convex set where all edges between vertices are straight. In spite of that some appear curved because in a Cartesian refer…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,21,false,,false,210,25,2,12.5,1,0,true,0,0,1,0,false,,In figure 6.4 the regression is depicted as successive squares of the radii. Each iterative step is depicted as a full triangular cycle of $45^\circ\rightarrow…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,22,false,,false,201,31,1,31,2,0,true,2,0,1,1,false,,"A partition of the area has no overlap with previous and subsequent areas, those are indicated A through E, measure $\frac{1}{4}$ of the current iteration and …"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,23,false,,false,153,13,1,13,1,0,true,0,0,1,0,false,,By symmetry it takes two iterations $\left(\overline{AC}\rightarrow\overline{AB}\right)\propto2\times45^\circ=90^\circ$ reach a 4-fold reduction in area.
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,24,false,,false,317,30,1,30,2,0,true,4,0,1,2,true,,"Figure 6.5, by ratio of successive iteration $\left(A\rightarrow B\right)\propto45^\circ$, shows that Surface Area and Volume are in fact out of phase expressi…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,25,false,,false,92,14,2,7,1,0,true,0,0,1,0,false,,Volume is defined as wrapped surface area. The third iteration is associated with $T_{n=3}$.
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,26,false,,false,214,31,1,31,2,0,true,1,0,1,1,false,,"There if we project a intermediate iteration onto $\frac{5}{6}$ of the completed cycle, then we find ourselves at the point depicted in configuration D (Figure…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,27,true,followed-by-structural(figure),false,128,9,1,9,1,0,true,0,0,1,0,false,,The hypotenuse of the remaining triangular area is $c_{tan}=\sqrt{1^{2}+\left(\frac{1}{3}\right)^{2}}=\sqrt{T_{h}}\approx\hbar$.
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,28,false,,false,401,35,2,17.5,5,0,true,6,0,1,2,true,1,"In figure 6.6 it is really more convenient to use the $360^\circ$ system. The base of each iteration by scale invariance is always proportional to 1, $\overlin…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,29,false,,false,298,31,2,15.5,4,0,true,1,0,1,1,false,,"By design we know that the total area below the hypotenuse is $Area\thinspace\triangle ABC=\frac{1}{6}$. This we will express in fractions of 60, $Area\thinspa…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,30,false,,false,302,14,1,14,3,0,true,0,0,1,0,false,,The coordinates for point D are $D_{x}=cos\left(tan^{-1}\left(\frac{1}{3}\right)\right)=\left(\sqrt{T_{h}}\right)^{-1}$ and $D_{y}=sin\left(tan^{-1}\left(\frac…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,31,false,,false,128,13,1,13,2,0,true,0,0,1,0,false,,The sum of areas $\triangle AED+\square EBCD=\triangle ABC=\frac{1}{6}$ is equivalent to $\frac{9}{60}\times T_{h}=\frac{1}{6}$.
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,32,false,,false,240,27,1,27,2,0,true,0,0,1,0,false,,The radii grouping in cycles of $90{^\circ}$ (figure 6.3) has a point of equilibrium at the transfer from $\frac{9}{90}\thinspace to\thinspace\frac{10}{90}\rig…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,33,true,followed-by-structural(figure),false,159,23,1,23,1,0,true,0,0,1,0,false,,This final value $\frac{10}{90}=T_{h}$ is as found in figure 4.9: Projection plane regression where the value indicates the repetition of the projection plane.
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,34,false,,false,228,15,2,7.5,2,0,true,0,16,1,1,false,,The proportionality is convenient. In here we find $\left(60^\circ\;is\; to\;360^\circ\;as\;\left(\frac{1}{6}\right)^\circ\;is\;to\;1^\circ\right)$ and therefo…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,35,false,,false,231,7,1,7,2,0,true,0,4,1,1,false,,For $1\;\pi\;\frac{360^\circ}{2\pi}\approx57.29577951\dots^\circ$ we can apply $1\;\pi\; rad=\frac{360^\circ}{2.5^{2}}\times\left(\looparrowright\right)^{-1}=5…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,36,false,,false,306,30,2,15,4,0,true,2,0,1,1,false,,"The scale invariance obscures a beautiful aspect of $a=\overline{AB}$. In table 6.1 we find at $n=2\rightarrow Spherical\,calculated=0.32\rightarrow0.32=\frac{…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,37,true,followed-by-structural(pre),false,275,23,2,11.5,2,0,true,0,0,1,0,false,,The cycle starts of with A=1 and two iterations further we end up with $A=\left(\frac{1}{3.125}\right)^{2}$. Therefor the initial area must have been $A=\left(…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,38,false,,false,1813,110,1,110,25,0,true,1,4,160,5,true,,Table 6.1 — 4/5 proportion: Spherical vs Cartesian projection Cartesian Spherical \(\Delta \tfrac{Cartesian}{Spherical}\) \(\sqrt{2}^{-1}\) \(\bigl(\tfrac{4}{5…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,39,false,,false,172,28,1,28,2,0,true,0,0,1,0,false,,The scale invariance of geometric proportions such as $\sqrt{2}$ and $\pi$ means that without frame of reference the size of the object they are derived from i…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,40,true,no-math,false,163,25,2,12.5,0,0,false,1,0,1,0,false,,"To complicate matters further, knowing and following algorithms demand agency. There is no such thing as “agency” in an emergent system rooting in first princi…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,41,true,no-math,false,206,30,2,15,0,0,false,0,0,1,0,false,,What mechanism would be capable of forcing a mathematical abstraction onto physical systems. How can any physical process take note of any mathematical abstrac…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,42,true,no-math,false,292,48,2,24,0,0,false,5,0,1,1,false,,"Well, it can not, it only appears to stabilize each time while in reality, as we will show, the collapse is a ongoing process and quantized in discrete pulses.…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,43,false,,false,312,37,1,37,1,0,true,10,0,1,2,true,,"The fractal argument for zeta just tells us that there exist one specific point at which: $A_{\square}\, is\,to\,\zeta\left(2\right)\,as\,\zeta\left(2\right)\,…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,44,true,no-math,false,188,35,1,35,0,0,false,1,0,1,1,false,,"At no point this fact tells us how this can be the cause for any natural process to ‘react to and or branching of’, no matter if Planck’s constant appears in s…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,45,true,no-math,false,208,33,1,33,0,0,false,1,0,1,1,false,,"The real question that comes up is, why does observation of nature led to answers indicative of constant recurrence of what mathematically seems to express one…"
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,46,false,,false,410,46,2,23,4,0,true,1,0,1,1,false,,$\zeta\left(2\right)=\frac{\pi^{2}}{6}$ has a very specific role to play in the envisioned structure. The fractal siblings projection plane $A_{\square}=\frac{…
zeta-zero-cafe/notebook/Chapter 6 A cartesian M-brane monos.html,47,true,no-math,false,170,26,1,26,0,0,false,2,0,1,0,false,,"Next a proposal for a structure that has exactly the properties sought for will be detailed, one with an integrate slotting mechanism, the Quadrature Geometric…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,1,true,"followed-by-structural(figure), no-math",false,144,26,1,26,0,0,false,2,0,1,0,false,,"The QGF is based on the properties of a complete convex set, complete because no points exist outside the set, the set is the complete universe."
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,2,true,no-math,false,273,48,2,24,0,0,false,3,0,1,0,false,,"If the line segment joining any pair of arbitrary points (x,y) lie completely within the set boundary, the set is convex. Since the red part of the (black and …"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,3,true,no-math,false,251,37,1,37,0,0,false,2,0,1,1,false,,"The ‘Quadrature Geometric Framework’ is a model for a ‘first principle’, an ‘ab initio’ condition that underpins behavior of units in both mathematics (numbers…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,4,false,,false,285,39,2,19.5,2,0,true,2,0,1,0,false,,"The basis for the QGF is derived from the primorial hexagon, figure 3.4: Primorial hexagon. The QGF (figure 7.2 quadrature geometric framework has a pole at $2…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,5,true,followed-by-structural(figure),false,193,30,1,30,1,0,true,1,2,1,2,true,,"This dual notation is by design, for all intents and purposes these coordinates $2\pi\;and\;2.5^{2}$ are to be considered one and the same and only separated b…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,6,true,followed-by-structural(pre),false,253,38,2,19,1,0,true,1,2,1,1,false,,"The illustration shows chords within the bounds of the pole $\left(2\pi\;and\;2.5^{2}\right)$ and chords stretching out beyond the pole, also indicated is a ch…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,7,false,,false,428,56,5,11.2,3,0,true,3,0,2,0,false,,"Scale invariant. The scale invariant coordinates for the n-gon are simply the x-coordinate x=n for he circumscribed circle, this is the identity from which the…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,8,true,no-math,false,126,21,1,21,0,0,false,1,0,1,0,false,,"Each arbitrary x-coordinate can be designated as pole, that x coordinate becomes the unit and spawns its unique set of n-gons."
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,9,false,,false,182,21,1,21,3,0,true,1,0,1,0,false,,"This is done by selecting a $q\in\mathbb{Q}$ and if needed change perspective by $x\in\mathbb{R}=q\times\looparrowright$, using a $\looparrowright$ with suffic…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,10,false,,false,376,48,2,24,3,0,true,1,0,1,0,false,,Mathematically both the region drawn inside the pole as well the region extending beyond lay within the convex set. It is the pole at $2.5^{2}\rightarrow2\pi$ …
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,11,false,,false,265,36,2,18,2,0,true,5,2,1,2,true,1,"In physical systems, however, this pole represents the ‘boundary’ of the universe, the point at infinity as you will. The region that geometrically projects be…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,12,true,followed-by-structural(pre),false,165,22,1,22,1,0,true,0,0,1,0,false,,The pole at $2.5^{2}\looparrowright=\frac{2\pi}{\looparrowright}$ can be understood to behave in physical sense as end of a medium and a (maximum elastic) refl…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,13,false,,false,773,71,1,71,14,0,true,0,2,101,4,true,,Table 7.1 — QGF standard chord and deviation n \(c_{n}=\sin\!\left(\tfrac{2\pi}{2n}\right)\) closed \(cl_{n}=2n \cdot c_{n}\) \(\Delta \tfrac{cl_{n}}{cl_{6}}\)…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,14,false,,false,228,30,2,15,1,0,true,0,0,1,0,false,,The scale invariant coordinates for the n-gon are simply the x-coordinate x=n for the circumscribed circle. From this the length of the chords can be easily ca…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,15,false,,false,191,22,1,22,1,0,true,0,0,1,0,false,,The unit chord from which all others are measured (table 7.1 QGF standard chord and deviation) is the chord for $n=6\rightarrow cl_{6}=2\times6\times\sin\left(…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,16,false,,false,275,24,1,24,3,0,true,3,0,1,1,false,,"In table 4.1:Discrete triangular - Continues projection plane, $T_{n=3}\rightarrow r_{q}=\sqrt{\frac{3}{4}}$, associated with $\zeta\left(2\right)$, marks chor…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,17,false,,false,326,30,2,15,4,0,true,0,0,1,1,false,,This matches with table 7.1 QGF standard chord and deviation $n=3\rightarrow c_{3}=0.8660254038$ because $\frac{cl_{3}}{cl_{6}}=c_{3}$. By this the absolute va…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,18,false,,false,326,39,2,19.5,4,0,true,2,4,1,2,true,1,The obvious difference is that $cl_{n}$ is the hypotenuse and $b=sin\left(\frac{\pi}{3}\right)$ a right angle side. The interchange of sides b and c is one asp…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,19,false,,false,350,39,1,39,6,0,true,3,0,1,3,true,,"but not if b is approached as the absolute value $r_{q}=\sqrt{\frac{3}{4}}\rightarrow\left(\angle ABC=50.77^{\text{°}}\right)$, e.g. the circumference of a cir…"
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,20,false,,false,167,13,1,13,2,0,true,0,2,1,1,false,,As is with $r_{q}=\left|\sqrt{\frac{3}{4}}\right|$ if for a right angled triangle $c=\left|\sqrt{\frac{3}{4}}\right|\; then\; r_{q}\neq\left|\sqrt{\frac{3}{4}}…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,21,false,,false,233,30,2,15,3,0,true,0,0,1,0,false,,The right angled sides associated with a unity chord are derived from the chord (hypotenuse) by $=2\left(\frac{cl}{1\frac{1}{4}}\right)-cl$ and $b=\frac{0.5}{a…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,22,true,no-math,false,245,1,1,1,0,0,false,0,0,1,0,false,,\begin{equation}\begin{split}a&=2\left(\frac{\left|\sqrt{\frac{3}{4}}\right|}{1\frac{1}{4}}\right)-\left|\sqrt{\frac{3}{4}}\right|\\\\&\approx0.5196152423\\\\b…
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,23,true,no-math,false,45,8,1,8,0,0,false,0,0,1,0,false,,Derive the associated area A for both planes.
zeta-zero-cafe/notebook/Chapter 7 Quadrature Geometric Framework.html,24,true,no-math,false,304,2,1,2,0,0,false,0,0,1,0,false,,\begin{equation}\begin{split}a&=\sqrt{2A}\\\\A_{\square}&=\frac{T_{n}}{4\times n^{2}}\rightarrow\frac{a^{2}}{2}=\frac{0.27}{2}=\frac{27}{200}=\frac{54}{400}\\\…
